,road_temp_set_4,date_time,wind_cardinal_direction_set_1d,road_temp_set_1,wind_gust_set_1,road_temp_set_3,dew_point_temperature_set_1d,pressure_set_1,altimeter_set_1d,heat_index_set_1d,wind_direction_set_1,relative_humidity_set_1,wind_speed_set_1,sea_level_pressure_set_1d,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
536,11.7,2018-08-07 17:15:00,SW,,2.7,12.5,8.73,89160.0,104393.76,,225.0,42.0,1.8,103518.02,22.3,ODT22,4298,-122.60288,42.06332
537,11.7,2018-08-07 17:30:00,SW,,3.1,12.5,9.36,89060.0,104276.68,,225.0,42.0,1.8,103365.91,23.0,ODT22,4298,-122.60288,42.06332
538,11.7,2018-08-07 17:45:00,W,,4.0,12.5,9.0,88990.0,104194.72,,270.0,41.0,3.1,103284.69,23.0,ODT22,4298,-122.60288,42.06332
539,11.7,2018-08-07 18:15:00,SW,,3.6,12.5,9.35,89160.0,104393.76,,225.0,39.0,1.3,103420.66,24.2,ODT22,4298,-122.60288,42.06332
540,11.7,2018-08-07 18:30:00,W,,4.0,12.5,9.5,89160.0,104393.76,,270.0,38.0,2.7,103390.19,24.8,ODT22,4298,-122.60288,42.06332
541,11.7,2018-08-07 18:45:00,NE,,4.0,12.5,9.55,89160.0,104393.76,,45.0,37.0,0.9,103364.9,25.3,ODT22,4298,-122.60288,42.06332
542,11.7,2018-08-07 19:00:00,S,,4.0,12.5,9.59,89160.0,104393.76,,180.0,36.0,1.3,103339.71,25.8,ODT22,4298,-122.60288,42.06332
543,11.7,2018-08-07 19:15:00,W,,4.0,12.5,9.79,89160.0,104393.76,,270.0,35.0,2.7,103304.57,26.5,ODT22,4298,-122.60288,42.06332
544,11.7,2018-08-07 19:45:00,E,,2.7,12.5,10.87,89160.0,104393.76,27.45,90.0,34.0,1.3,103219.92,28.2,ODT22,4298,-122.60288,42.06332
545,11.7,2018-08-07 20:00:00,NE,,3.6,12.5,10.87,89160.0,104393.76,27.45,45.0,34.0,1.8,103219.92,28.2,ODT22,4298,-122.60288,42.06332
546,11.7,2018-08-07 20:15:00,NE,,3.6,12.5,10.78,89160.0,104393.76,27.37,45.0,34.0,1.8,103224.87,28.1,ODT22,4298,-122.60288,42.06332
547,11.7,2018-08-07 20:30:00,NE,,3.6,12.5,10.77,89160.0,104393.76,27.05,45.0,35.0,2.2,103249.66,27.6,ODT22,4298,-122.60288,42.06332
548,11.7,2018-08-07 20:45:00,NE,,3.6,12.5,10.77,89230.0,104475.72,27.05,45.0,35.0,1.8,103330.72,27.6,ODT22,4298,-122.60288,42.06332
549,11.7,2018-08-07 21:00:00,NE,,3.6,12.5,11.04,89230.0,104475.72,27.27,45.0,35.0,1.8,103315.81,27.9,ODT22,4298,-122.60288,42.06332
550,11.7,2018-08-07 21:15:00,NE,,4.0,12.5,10.6,89160.0,104393.76,27.22,45.0,34.0,2.7,103234.79,27.9,ODT22,4298,-122.60288,42.06332
551,11.7,2018-08-07 21:45:00,NE,,3.6,12.5,10.86,89230.0,104475.72,27.12,45.0,35.0,2.7,103325.75,27.7,ODT22,4298,-122.60288,42.06332
552,11.7,2018-08-07 22:00:00,NE,,4.0,12.5,10.95,89230.0,104475.72,27.2,45.0,35.0,2.7,103320.78,27.8,ODT22,4298,-122.60288,42.06332
553,11.7,2018-08-07 22:15:00,NE,,5.4,12.5,10.68,89230.0,104475.72,26.98,45.0,35.0,4.0,103335.7,27.5,ODT22,4298,-122.60288,42.06332
554,11.7,2018-08-07 22:45:00,NE,,4.0,12.5,10.6,89230.0,104475.72,27.22,45.0,34.0,1.8,103315.84,27.9,ODT22,4298,-122.60288,42.06332
555,11.7,2018-08-07 23:00:00,NE,,4.5,12.5,10.87,89060.0,104276.68,27.45,45.0,34.0,3.6,103104.15,28.2,ODT22,4298,-122.60288,42.06332
556,11.7,2018-08-07 23:15:00,NE,,4.5,12.5,10.78,89060.0,104276.68,27.37,45.0,34.0,1.8,103109.1,28.1,ODT22,4298,-122.60288,42.06332
557,11.7,2018-08-07 23:30:00,NE,,4.9,12.5,10.6,89060.0,104276.68,27.22,45.0,34.0,1.8,103119.0,27.9,ODT22,4298,-122.60288,42.06332
558,11.7,2018-08-07 23:45:00,NE,,5.4,12.5,10.51,89060.0,104276.68,27.15,45.0,34.0,2.7,103123.96,27.8,ODT22,4298,-122.60288,42.06332
559,11.7,2018-08-08 00:15:00,NE,,4.0,12.5,10.6,89160.0,104393.76,27.22,45.0,34.0,1.3,103234.79,27.9,ODT22,4298,-122.60288,42.06332
560,11.7,2018-08-08 00:30:00,NE,,4.9,12.5,10.25,89060.0,104276.68,26.93,45.0,34.0,3.6,103138.86,27.5,ODT22,4298,-122.60288,42.06332
561,11.7,2018-08-08 00:45:00,E,,4.0,12.5,10.5,89060.0,104276.68,26.83,90.0,35.0,1.3,103148.77,27.3,ODT22,4298,-122.60288,42.06332
562,11.7,2018-08-08 01:00:00,NE,,5.4,12.5,10.33,89160.0,104393.76,26.69,45.0,35.0,1.8,103274.57,27.1,ODT22,4298,-122.60288,42.06332
563,11.7,2018-08-08 01:30:00,NE,,4.5,12.5,9.72,89230.0,104475.72,26.53,45.0,34.0,1.8,103365.67,26.9,ODT22,4298,-122.60288,42.06332
564,11.7,2018-08-08 01:45:00,NE,,4.0,12.5,9.36,89160.0,104393.76,,45.0,34.0,2.7,103304.6,26.5,ODT22,4298,-122.60288,42.06332
565,11.7,2018-08-08 02:00:00,NE,,5.4,12.5,9.26,89160.0,104393.76,,45.0,35.0,2.7,103334.7,25.9,ODT22,4298,-122.60288,42.06332
566,11.7,2018-08-08 02:30:00,NE,,5.8,12.5,8.73,89230.0,104475.72,,45.0,35.0,2.7,103446.11,25.3,ODT22,4298,-122.60288,42.06332
567,11.7,2018-08-08 02:45:00,NE,29.9,4.0,12.5,8.28,89770.0,105107.99,,45.0,35.0,2.7,104097.64,24.8,ODT22,4298,-122.60288,42.06332
568,11.7,2018-08-08 03:00:00,NE,29.3,4.0,12.5,8.01,89060.0,104276.68,,45.0,35.0,2.7,103289.52,24.5,ODT22,4298,-122.60288,42.06332
569,11.7,2018-08-08 03:15:00,NE,28.6,2.7,12.5,7.98,89060.0,104276.68,,45.0,36.0,1.8,103314.93,24.0,ODT22,4298,-122.60288,42.06332
570,11.7,2018-08-08 03:30:00,NE,28.1,4.0,12.5,7.72,89160.0,104393.76,,45.0,36.0,0.9,103446.25,23.7,ODT22,4298,-122.60288,42.06332
571,11.7,2018-08-08 03:45:00,NE,27.6,3.1,12.5,7.27,89160.0,104393.76,,45.0,36.0,2.7,103471.85,23.2,ODT22,4298,-122.60288,42.06332
572,11.7,2018-08-08 04:15:00,E,26.6,2.7,12.5,6.87,89160.0,104393.76,,90.0,37.0,0.9,103518.14,22.3,ODT22,4298,-122.60288,42.06332
573,11.7,2018-08-08 04:30:00,E,26.2,1.8,12.5,6.9,89160.0,104393.76,,90.0,38.0,1.3,103538.8,21.9,ODT22,4298,-122.60288,42.06332
574,11.7,2018-08-08 04:45:00,E,25.8,2.7,12.5,7.38,89160.0,104393.76,,90.0,40.0,0.4,103554.3,21.6,ODT22,4298,-122.60288,42.06332
575,11.7,2018-08-08 05:00:00,E,25.4,2.7,12.5,7.38,89060.0,104276.68,,90.0,40.0,0.9,103438.15,21.6,ODT22,4298,-122.60288,42.06332
576,11.7,2018-08-08 05:15:00,E,25.1,1.8,12.5,7.56,89160.0,104393.76,,90.0,41.0,0.4,103564.66,21.4,ODT22,4298,-122.60288,42.06332
577,11.7,2018-08-08 05:30:00,NE,24.7,3.1,12.5,7.47,89160.0,104393.76,,45.0,41.0,0.9,103569.86,21.3,ODT22,4298,-122.60288,42.06332
578,11.7,2018-08-08 05:45:00,E,24.4,3.1,12.5,7.55,89160.0,104393.76,,90.0,42.0,1.8,103585.45,21.0,ODT22,4298,-122.60288,42.06332
579,11.7,2018-08-08 06:15:00,E,24.0,1.8,12.5,7.96,89160.0,104393.76,,90.0,44.0,0.9,103601.06,20.7,ODT22,4298,-122.60288,42.06332
580,11.7,2018-08-08 06:30:00,NE,23.8,2.2,12.5,7.78,89160.0,104393.76,,45.0,44.0,0.4,103611.51,20.5,ODT22,4298,-122.60288,42.06332
581,11.7,2018-08-08 06:45:00,E,23.6,1.8,12.5,7.78,89160.0,104393.76,,90.0,44.0,1.3,103611.51,20.5,ODT22,4298,-122.60288,42.06332
582,11.7,2018-08-08 07:00:00,NE,23.3,1.8,12.5,8.02,89160.0,104393.76,,45.0,45.0,0.9,103616.72,20.4,ODT22,4298,-122.60288,42.06332
583,11.7,2018-08-08 07:30:00,NE,22.9,2.7,12.5,7.83,89160.0,104393.76,,45.0,45.0,0.9,103627.2,20.2,ODT22,4298,-122.60288,42.06332
584,11.7,2018-08-08 07:45:00,NE,22.8,1.3,12.5,7.56,89160.0,104393.76,,45.0,45.0,0.4,103642.94,19.9,ODT22,4298,-122.60288,42.06332
585,11.7,2018-08-08 08:00:00,NE,22.4,1.3,12.5,7.7,89160.0,104393.76,,45.0,46.0,0.4,103653.43,19.7,ODT22,4298,-122.60288,42.06332
586,11.7,2018-08-08 08:15:00,E,22.4,1.3,12.5,7.42,89060.0,104276.68,,90.0,46.0,0.4,103552.96,19.4,ODT22,4298,-122.60288,42.06332
587,11.7,2018-08-08 08:30:00,NE,22.0,1.8,12.5,7.65,89060.0,104276.68,,45.0,47.0,1.3,103558.21,19.3,ODT22,4298,-122.60288,42.06332
588,11.7,2018-08-08 09:00:00,NE,21.7,1.3,12.5,7.37,89060.0,104276.68,,45.0,47.0,0.4,103574.03,19.0,ODT22,4298,-122.60288,42.06332
589,11.7,2018-08-08 09:15:00,SE,21.6,1.3,12.5,7.41,88990.0,104194.72,,135.0,48.0,0.4,103508.45,18.7,ODT22,4298,-122.60288,42.06332
590,11.7,2018-08-08 09:30:00,NE,21.3,0.9,12.5,7.62,89060.0,104276.68,,45.0,49.0,0.4,103595.15,18.6,ODT22,4298,-122.60288,42.06332
591,11.7,2018-08-08 09:45:00,NE,21.2,2.7,12.5,7.71,89060.0,104276.68,,45.0,49.0,0.9,103589.85,18.7,ODT22,4298,-122.60288,42.06332
592,11.7,2018-08-08 10:00:00,SE,21.1,0.9,12.5,7.71,89060.0,104276.68,,135.0,49.0,0.4,103589.85,18.7,ODT22,4298,-122.60288,42.06332
593,11.7,2018-08-08 10:30:00,E,20.9,0.4,12.5,7.25,89160.0,104393.76,,90.0,49.0,,103732.71,18.2,ODT22,4298,-122.60288,42.06332
594,11.7,2018-08-08 10:45:00,SE,20.6,0.4,12.5,7.54,89160.0,104393.76,,135.0,50.0,,103732.69,18.2,ODT22,4298,-122.60288,42.06332
595,11.7,2018-08-08 11:00:00,SE,20.5,0.4,12.5,7.27,89160.0,104393.76,,135.0,50.0,,103748.66,17.9,ODT22,4298,-122.60288,42.06332
596,11.7,2018-08-08 11:15:00,SE,20.3,,12.5,7.56,89160.0,104393.76,,135.0,51.0,,103748.65,17.9,ODT22,4298,-122.60288,42.06332
597,11.7,2018-08-08 11:30:00,SE,20.2,0.4,12.5,7.19,89060.0,104276.68,,135.0,51.0,,103653.61,17.5,ODT22,4298,-122.60288,42.06332
598,11.7,2018-08-08 12:00:00,S,20.0,,12.5,7.47,89710.0,105037.73,,180.0,52.0,,104410.11,17.5,ODT22,4298,-122.60288,42.06332
599,11.7,2018-08-08 12:15:00,SE,20.2,0.4,12.5,7.47,89640.0,104955.77,,135.0,52.0,,104328.63,17.5,ODT22,4298,-122.60288,42.06332
600,11.7,2018-08-08 12:30:00,S,19.7,,12.5,7.57,89160.0,104393.76,,180.0,52.0,,103764.63,17.6,ODT22,4298,-122.60288,42.06332
601,11.7,2018-08-08 12:45:00,SE,19.7,,12.5,7.38,89160.0,104393.76,,135.0,52.0,,103775.32,17.4,ODT22,4298,-122.60288,42.06332
602,11.7,2018-08-08 13:15:00,W,19.5,0.9,12.5,7.66,89160.0,104393.76,,270.0,53.0,0.4,103775.31,17.4,ODT22,4298,-122.60288,42.06332
603,11.7,2018-08-08 13:30:00,SW,19.8,1.3,12.5,7.85,89160.0,104393.76,,225.0,53.0,1.3,103764.62,17.6,ODT22,4298,-122.60288,42.06332
604,11.7,2018-08-08 13:45:00,SW,19.8,1.8,12.5,7.84,89160.0,104393.76,,225.0,52.0,1.8,103748.63,17.9,ODT22,4298,-122.60288,42.06332
605,11.7,2018-08-08 14:00:00,SW,20.3,3.6,12.5,8.1,89160.0,104393.76,,225.0,50.0,2.7,103700.85,18.8,ODT22,4298,-122.60288,42.06332
606,11.7,2018-08-08 14:15:00,SW,21.2,4.0,12.5,8.51,89160.0,104393.76,,225.0,48.0,3.6,103642.88,19.9,ODT22,4298,-122.60288,42.06332
607,11.7,2018-08-08 14:30:00,W,22.0,4.5,12.5,8.51,89160.0,104393.76,,270.0,48.0,4.0,103642.88,19.9,ODT22,4298,-122.60288,42.06332
608,11.7,2018-08-08 15:00:00,W,23.5,5.4,12.5,8.05,89160.0,104393.76,,270.0,48.0,4.9,103669.19,19.4,ODT22,4298,-122.60288,42.06332
609,11.7,2018-08-08 15:15:00,W,24.2,6.3,12.5,8.42,89160.0,104393.76,,270.0,48.0,5.4,103648.14,19.8,ODT22,4298,-122.60288,42.06332
610,11.7,2018-08-08 15:30:00,W,25.3,6.3,12.5,8.48,89160.0,104393.76,,270.0,47.0,4.9,103627.16,20.2,ODT22,4298,-122.60288,42.06332
611,11.7,2018-08-08 15:45:00,W,26.6,6.3,12.5,8.43,89160.0,104393.76,,270.0,46.0,4.9,103611.47,20.5,ODT22,4298,-122.60288,42.06332
612,11.7,2018-08-08 16:15:00,W,28.9,5.4,12.5,9.11,89160.0,104393.76,,270.0,45.0,4.9,103554.19,21.6,ODT22,4298,-122.60288,42.06332
613,11.7,2018-08-08 16:30:00,W,,5.4,12.5,9.33,89160.0,104393.76,,270.0,44.0,4.9,103523.14,22.2,ODT22,4298,-122.60288,42.06332
614,11.7,2018-08-08 16:45:00,W,,5.4,12.5,9.69,89160.0,104393.76,,270.0,44.0,4.0,103502.5,22.6,ODT22,4298,-122.60288,42.06332
615,11.7,2018-08-08 17:00:00,SW,,4.9,12.5,9.8,89160.0,104393.76,,225.0,43.0,4.0,103476.81,23.1,ODT22,4298,-122.60288,42.06332
616,11.7,2018-08-08 17:15:00,W,,5.4,12.5,10.0,89160.0,104393.76,,270.0,42.0,4.5,103446.1,23.7,ODT22,4298,-122.60288,42.06332
617,11.7,2018-08-08 17:45:00,W,,4.5,12.5,10.25,89160.0,104393.76,,270.0,39.0,3.6,103369.91,25.2,ODT22,4298,-122.60288,42.06332
618,11.7,2018-08-08 18:00:00,W,,4.9,12.5,10.49,89060.0,104276.68,,270.0,38.0,3.6,103218.72,25.9,ODT22,4298,-122.60288,42.06332
619,11.7,2018-08-08 18:15:00,SW,,4.0,12.5,10.71,89060.0,104276.68,,225.0,37.0,2.7,103183.64,26.6,ODT22,4298,-122.60288,42.06332
620,11.7,2018-08-08 18:30:00,W,,4.5,12.5,10.68,89060.0,104276.68,26.98,270.0,35.0,2.7,103138.83,27.5,ODT22,4298,-122.60288,42.06332
621,11.7,2018-08-08 18:45:00,W,,5.4,12.5,10.6,88990.0,104194.72,27.22,270.0,34.0,4.0,103037.95,27.9,ODT22,4298,-122.60288,42.06332
622,11.7,2018-08-08 19:00:00,W,,4.0,12.5,10.86,89160.0,104393.76,27.8,270.0,33.0,2.7,103195.23,28.7,ODT22,4298,-122.60288,42.06332
623,11.7,2018-08-08 19:15:00,W,,4.5,12.5,10.89,89060.0,104276.68,28.64,270.0,31.0,0.4,103025.55,29.8,ODT22,4298,-122.60288,42.06332
624,11.7,2018-08-08 19:45:00,NE,,4.0,12.5,11.75,89230.0,104475.72,28.7,45.0,33.0,2.7,103227.04,29.7,ODT22,4298,-122.60288,42.06332
625,11.7,2018-08-08 20:00:00,NE,,4.0,12.5,12.02,89230.0,104475.72,28.59,45.0,34.0,1.8,103236.82,29.5,ODT22,4298,-122.60288,42.06332
626,11.7,2018-08-08 20:15:00,NE,,4.5,12.5,11.84,89230.0,104475.72,28.4,45.0,34.0,2.7,103246.65,29.3,ODT22,4298,-122.60288,42.06332
627,11.7,2018-08-08 20:30:00,NE,,5.4,12.5,11.84,89160.0,104393.76,28.4,45.0,34.0,3.1,103165.65,29.3,ODT22,4298,-122.60288,42.06332
628,11.7,2018-08-08 20:45:00,NE,,5.4,12.5,11.39,89230.0,104475.72,28.33,45.0,33.0,4.0,103246.69,29.3,ODT22,4298,-122.60288,42.06332
629,11.7,2018-08-08 21:00:00,E,,4.9,12.5,11.28,89160.0,104393.76,28.62,90.0,32.0,1.3,103146.09,29.7,ODT22,4298,-122.60288,42.06332
630,11.7,2018-08-08 21:15:00,NE,,4.9,12.5,11.9,89710.0,105037.73,29.3,45.0,32.0,1.8,103747.95,30.4,ODT22,4298,-122.60288,42.06332
631,11.7,2018-08-08 21:45:00,NE,,4.5,12.5,11.77,88990.0,104194.72,29.62,45.0,31.0,1.3,102895.87,30.8,ODT22,4298,-122.60288,42.06332
632,11.7,2018-08-08 22:00:00,NE,,4.0,12.5,11.77,89710.0,105037.73,29.62,45.0,31.0,0.9,103728.38,30.8,ODT22,4298,-122.60288,42.06332
633,11.7,2018-08-08 22:15:00,SE,,5.4,12.5,11.68,89230.0,104475.72,29.52,135.0,31.0,1.3,103178.24,30.7,ODT22,4298,-122.60288,42.06332
634,11.7,2018-08-08 22:30:00,N,,4.9,12.5,11.72,89230.0,104475.72,30.05,0.0,30.0,1.3,103149.12,31.3,ODT22,4298,-122.60288,42.06332
635,11.7,2018-08-08 22:45:00,E,,4.9,12.5,11.38,89230.0,104475.72,30.16,90.0,29.0,0.9,103139.46,31.5,ODT22,4298,-122.60288,42.06332
636,11.7,2018-08-08 23:00:00,NE,,5.4,12.5,11.12,89230.0,104475.72,29.85,45.0,29.0,3.1,103154.01,31.2,ODT22,4298,-122.60288,42.06332
637,11.7,2018-08-08 23:30:00,NE,,6.3,12.5,11.29,89230.0,104475.72,30.06,45.0,29.0,3.6,103144.31,31.4,ODT22,4298,-122.60288,42.06332
638,11.7,2018-08-08 23:45:00,NE,,5.4,12.5,11.72,89230.0,104475.72,30.05,45.0,30.0,3.6,103149.12,31.3,ODT22,4298,-122.60288,42.06332
639,11.7,2018-08-09 00:00:00,NE,,5.4,12.5,11.54,89230.0,104475.72,29.84,45.0,30.0,3.1,103158.82,31.1,ODT22,4298,-122.60288,42.06332
640,11.7,2018-08-09 00:30:00,NE,,6.7,12.5,11.42,89230.0,104475.72,29.21,45.0,31.0,2.7,103192.87,30.4,ODT22,4298,-122.60288,42.06332
641,11.7,2018-08-09 00:45:00,NE,,7.2,12.5,10.98,89230.0,104475.72,28.73,45.0,31.0,5.4,103217.31,29.9,ODT22,4298,-122.60288,42.06332
642,11.7,2018-08-09 01:00:00,NE,,6.7,12.5,11.02,89160.0,104393.76,28.35,45.0,32.0,4.9,103160.81,29.4,ODT22,4298,-122.60288,42.06332
643,11.7,2018-08-09 01:15:00,NE,,7.6,12.5,10.49,89230.0,104475.72,27.82,45.0,32.0,2.7,103271.35,28.8,ODT22,4298,-122.60288,42.06332
644,11.7,2018-08-09 01:30:00,NE,,7.2,12.5,10.05,89230.0,104475.72,27.42,45.0,32.0,4.0,103296.07,28.3,ODT22,4298,-122.60288,42.06332
645,11.7,2018-08-09 02:00:00,NE,,6.3,12.5,9.54,89160.0,104393.76,26.67,45.0,33.0,4.0,103269.64,27.2,ODT22,4298,-122.60288,42.06332
646,11.7,2018-08-09 02:15:00,NE,,6.3,12.5,9.54,89160.0,104393.76,26.31,45.0,34.0,2.2,103294.59,26.7,ODT22,4298,-122.60288,42.06332
647,11.7,2018-08-09 02:30:00,E,,4.5,12.5,9.1,89160.0,104393.76,,90.0,34.0,0.4,103319.65,26.2,ODT22,4298,-122.60288,42.06332
648,11.7,2018-08-09 02:45:00,NE,,4.9,12.5,9.32,89160.0,104393.76,,45.0,36.0,0.9,103354.83,25.5,ODT22,4298,-122.60288,42.06332
649,11.7,2018-08-09 03:00:00,NE,,5.4,12.5,9.37,89160.0,104393.76,,45.0,37.0,1.8,103375.02,25.1,ODT22,4298,-122.60288,42.06332
650,11.7,2018-08-09 03:15:00,NE,,4.9,12.5,9.1,89060.0,104276.68,,45.0,37.0,1.3,103274.26,24.8,ODT22,4298,-122.60288,42.06332
651,11.7,2018-08-09 03:45:00,NE,29.0,4.9,12.5,8.87,88990.0,104194.72,,45.0,38.0,1.8,103228.58,24.1,ODT22,4298,-122.60288,42.06332
652,11.7,2018-08-09 04:00:00,NE,28.3,4.9,12.5,8.81,88990.0,104194.72,,45.0,39.0,2.2,103254.04,23.6,ODT22,4298,-122.60288,42.06332
653,11.7,2018-08-09 04:15:00,NE,28.1,4.0,12.5,9.1,89160.0,104393.76,,45.0,41.0,1.3,103476.86,23.1,ODT22,4298,-122.60288,42.06332
654,11.7,2018-08-09 04:30:00,E,27.6,2.7,12.5,9.09,89060.0,104276.68,,90.0,42.0,0.9,103381.32,22.7,ODT22,4298,-122.60288,42.06332
655,11.7,2018-08-09 04:45:00,NE,27.3,1.8,12.5,9.08,88990.0,104194.72,,45.0,43.0,0.9,103320.62,22.3,ODT22,4298,-122.60288,42.06332
656,11.7,2018-08-09 05:15:00,NE,26.7,2.2,12.5,9.42,89160.0,104393.76,,45.0,44.0,1.8,103517.98,22.3,ODT22,4298,-122.60288,42.06332
657,11.7,2018-08-09 05:30:00,NE,26.4,4.0,12.5,9.24,89160.0,104393.76,,45.0,44.0,0.9,103528.31,22.1,ODT22,4298,-122.60288,42.06332
658,11.7,2018-08-09 05:45:00,SE,25.9,3.6,12.5,9.3,89160.0,104393.76,,135.0,45.0,1.3,103543.82,21.8,ODT22,4298,-122.60288,42.06332
659,11.7,2018-08-09 06:15:00,E,25.5,4.0,12.5,9.48,88990.0,104194.72,,90.0,45.0,0.9,103336.05,22.0,ODT22,4298,-122.60288,42.06332
660,11.7,2018-08-09 06:30:00,SE,25.2,4.0,12.5,9.72,89230.0,104475.72,,135.0,46.0,2.7,103619.9,21.9,ODT22,4298,-122.60288,42.06332
661,11.7,2018-08-09 06:45:00,E,24.9,3.6,12.5,9.62,89230.0,104475.72,,90.0,46.0,1.8,103625.09,21.8,ODT22,4298,-122.60288,42.06332
662,11.7,2018-08-09 07:00:00,SE,24.6,3.6,12.5,9.44,89060.0,104276.68,,135.0,46.0,1.3,103438.02,21.6,ODT22,4298,-122.60288,42.06332
663,11.7,2018-08-09 07:30:00,NE,24.1,1.8,12.5,9.62,89160.0,104393.76,,45.0,48.0,0.4,103580.11,21.1,ODT22,4298,-122.60288,42.06332
664,11.7,2018-08-09 07:45:00,SE,24.0,1.8,12.5,9.37,89160.0,104393.76,,135.0,49.0,0.4,103611.41,20.5,ODT22,4298,-122.60288,42.06332
665,11.7,2018-08-09 08:00:00,E,23.8,1.8,12.5,9.28,89160.0,104393.76,,90.0,49.0,0.9,103616.64,20.4,ODT22,4298,-122.60288,42.06332
666,11.7,2018-08-09 08:15:00,NE,23.6,2.7,12.5,9.46,89160.0,104393.76,,45.0,49.0,1.3,103606.18,20.6,ODT22,4298,-122.60288,42.06332
667,11.7,2018-08-09 08:30:00,SE,23.5,1.3,12.5,9.49,89160.0,104393.76,,135.0,50.0,0.4,103621.86,20.3,ODT22,4298,-122.60288,42.06332
668,11.7,2018-08-09 08:45:00,SE,23.2,1.8,12.5,9.41,89160.0,104393.76,,135.0,51.0,1.3,103642.82,19.9,ODT22,4298,-122.60288,42.06332
669,11.7,2018-08-09 09:00:00,NE,23.0,2.2,12.5,9.41,89160.0,104393.76,,45.0,51.0,0.4,103642.82,19.9,ODT22,4298,-122.60288,42.06332
670,11.7,2018-08-09 09:30:00,NE,22.7,0.9,12.5,9.61,89160.0,104393.76,,45.0,52.0,0.4,103648.05,19.8,ODT22,4298,-122.60288,42.06332
671,11.7,2018-08-09 09:45:00,NE,22.5,0.9,12.5,9.24,89160.0,104393.76,,45.0,52.0,0.4,103669.11,19.4,ODT22,4298,-122.60288,42.06332
672,11.7,2018-08-09 10:00:00,NE,22.3,0.4,12.5,9.43,89160.0,104393.76,,45.0,53.0,,103674.37,19.3,ODT22,4298,-122.60288,42.06332
673,11.7,2018-08-09 10:15:00,SE,22.2,,12.5,9.34,89160.0,104393.76,,135.0,53.0,,103679.65,19.2,ODT22,4298,-122.60288,42.06332
674,11.7,2018-08-09 10:30:00,N,22.1,0.4,12.5,9.34,89160.0,104393.76,,0.0,53.0,,103679.65,19.2,ODT22,4298,-122.60288,42.06332
675,11.7,2018-08-09 11:00:00,SW,21.7,0.9,12.5,9.52,89160.0,104393.76,,225.0,54.0,,103684.91,19.1,ODT22,4298,-122.60288,42.06332
676,11.7,2018-08-09 11:15:00,SW,21.5,0.9,12.5,9.34,89160.0,104393.76,,225.0,54.0,0.4,103695.48,18.9,ODT22,4298,-122.60288,42.06332
677,11.7,2018-08-09 11:30:00,W,21.3,0.9,12.5,9.24,89160.0,104393.76,,270.0,54.0,0.4,103700.78,18.8,ODT22,4298,-122.60288,42.06332
678,11.7,2018-08-09 12:00:00,SW,21.1,1.3,12.5,9.15,89160.0,104393.76,,225.0,53.0,0.9,103690.21,19.0,ODT22,4298,-122.60288,42.06332
679,11.7,2018-08-09 12:15:00,SW,20.9,1.8,12.5,9.43,89160.0,104393.76,,225.0,53.0,1.8,103674.37,19.3,ODT22,4298,-122.60288,42.06332
680,11.7,2018-08-09 12:30:00,W,20.8,1.8,12.5,9.52,89060.0,104276.68,,270.0,53.0,0.9,103552.82,19.4,ODT22,4298,-122.60288,42.06332
681,11.7,2018-08-09 12:45:00,W,21.0,1.3,12.5,9.42,89060.0,104276.68,,270.0,55.0,0.9,103589.74,18.7,ODT22,4298,-122.60288,42.06332
682,11.7,2018-08-09 13:15:00,SW,20.7,1.3,12.5,8.87,89060.0,104276.68,,225.0,53.0,0.9,103589.78,18.7,ODT22,4298,-122.60288,42.06332
683,11.7,2018-08-09 13:30:00,W,20.9,3.1,12.5,8.96,89060.0,104276.68,,270.0,54.0,1.8,103600.35,18.5,ODT22,4298,-122.60288,42.06332
684,11.7,2018-08-09 13:45:00,SW,21.0,3.6,12.5,9.62,89160.0,104393.76,,225.0,54.0,2.7,103679.63,19.2,ODT22,4298,-122.60288,42.06332
685,11.7,2018-08-09 14:00:00,SW,21.2,4.0,12.5,9.8,89060.0,104276.68,,225.0,53.0,3.6,103537.04,19.7,ODT22,4298,-122.60288,42.06332
686,11.7,2018-08-09 14:15:00,SW,22.2,4.9,12.5,9.7,89160.0,104393.76,,225.0,52.0,4.5,103642.8,19.9,ODT22,4298,-122.60288,42.06332
687,11.7,2018-08-09 14:45:00,W,22.9,4.9,12.5,9.41,89160.0,104393.76,,270.0,51.0,4.0,103642.82,19.9,ODT22,4298,-122.60288,42.06332
688,11.7,2018-08-09 15:00:00,SW,23.8,4.0,12.5,9.4,89230.0,104475.72,,225.0,50.0,3.1,103708.46,20.2,ODT22,4298,-122.60288,42.06332
689,11.7,2018-08-09 15:15:00,W,24.6,5.4,12.5,9.65,89060.0,104276.68,,270.0,49.0,4.5,103479.54,20.8,ODT22,4298,-122.60288,42.06332
690,11.7,2018-08-09 15:30:00,SW,25.4,5.4,12.5,10.02,89230.0,104475.72,,225.0,49.0,4.9,103656.2,21.2,ODT22,4298,-122.60288,42.06332
691,11.7,2018-08-09 16:00:00,W,27.5,4.9,12.5,10.39,89060.0,104276.68,,270.0,49.0,4.0,103437.95,21.6,ODT22,4298,-122.60288,42.06332
692,11.7,2018-08-09 16:15:00,W,28.7,4.5,12.5,10.63,88990.0,104194.72,,270.0,48.0,3.6,103325.66,22.2,ODT22,4298,-122.60288,42.06332
